MIST	
Room	ID	Volume	Net Lettable	Circulation	Occupancy	Floor - Ground	Floor - Upper	Floor - Total	Floor - Void	Floor - Win	Floor - Door	Floor - Hole	Floor - WinCount	Floor - DoorCount	Floor - HoleCount	Roof - Gross	Roof - Net	Roof - Win	Roof - Door	Roof - Hole	Roof - WinCount	Roof - DoorCount	Roof - HoleCount	Ceiling	Ext. Wall - Gross	Ext. Wall - Net	Ext. Wall - Win	Ext. Wall - Door	Ext. Wall - Hole	Ext. Wall - WinCount	Ext. Wall - DoorCount	Ext. Wall - HoleCount	Ext. Wall - Adj	Partition - Gross	Partition - Net	Partition - Win	Partition - Door	Partition - Hole	 Partition - DoorCount	 Partition - WinCount	 Partition - HoleCount	
Bed 24	BD240042	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 19.6640	 11.0850	 8.5790	 0.0000	 0.0000	 2	 0	 0	 51.4840	 51.4840	 51.4840	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240043	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 24.2040	 13.6440	 10.5600	 0.0000	 0.0000	 2	 0	 0	 46.9440	 46.9440	 46.9440	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240044	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240045	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 52.9730	 54.9780	 52.9730	 2.0050	 0.0000	 0.0000	 0	 1	 0	 
Bed 24	BD240046	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240047	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 52.9730	 54.9780	 52.9730	 2.0050	 0.0000	 0.0000	 0	 1	 0	 
Bed 24	BD240048	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240049	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240050	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 24	BD240051	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 32.3400	 18.2300	 14.1100	 0.0000	 0.0000	 2	 0	 0	 38.8080	 38.8080	 38.8080	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 26	BD260008	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 28	BD280007	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 18.0130	 10.1540	 7.8590	 0.0000	 0.0000	 2	 0	 0	 53.1350	 53.1350	 53.1350	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30036	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 23.4970	 13.2450	 10.2520	 0.0000	 0.0000	 2	 0	 0	 47.6510	 47.6510	 47.6510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30037	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 22.1110	 12.4640	 9.6470	 0.0000	 0.0000	 2	 0	 0	 49.0360	 49.0360	 49.0360	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30038	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30039	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 18.7440	 10.5660	 8.1780	 0.0000	 0.0000	 2	 0	 0	 52.4040	 52.4040	 52.4040	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 3	BED30040	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 22.8540	 12.8830	 9.9710	 0.0000	 0.0000	 2	 0	 0	 48.2930	 48.2930	 48.2930	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 5	BED50014	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 5	BED50015	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 5	BED50016	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 35.5740	 20.0530	 15.5210	 0.0000	 0.0000	 2	 0	 0	 35.5740	 35.5740	 35.5740	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 5	BED50017	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 54.9780	 54.9780	 54.9780	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 7	BED70015	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 35.5740	 20.0530	 15.5210	 0.0000	 0.0000	 2	 0	 0	 35.5740	 35.5740	 35.5740	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 7	BED70016	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 22.8540	 12.8830	 9.9710	 0.0000	 0.0000	 2	 0	 0	 48.2930	 48.2930	 48.2930	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 7	BED70017	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 23.7580	 13.3920	 10.3660	 0.0000	 0.0000	 2	 0	 0	 47.3900	 47.3900	 47.3900	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Bed 7	BED70018	89.6460	 25.6130	 0.0000	 0	 0.0000	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 25.6130	 25.6130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 50.6230	 54.9780	 50.6230	 4.3550	 0.0000	 0.0000	 0	 1	 0	 
corridor #	CRRD0239	512.7420	 146.4980	 0.0000	 0	 0.0000	 146.4980	 146.4980	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 146.4980	 146.4980	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 226.3800	 226.3800	 226.3800	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
corridor #	CRRD0240	701.1650	 200.3330	 0.0000	 0	 0.0000	 200.3330	 200.3330	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 200.3330	 200.3330	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 112.8830	 63.6340	 49.2490	 0.0000	 0.0000	 5	 0	 0	 308.2470	 308.2470	 308.2470	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
corridor #	CRRD0241	1090.0270	 311.4360	 0.0000	 0	 0.0000	 311.4360	 311.4360	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 311.4360	 311.4360	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 128.5490	 72.4650	 56.0840	 0.0000	 0.0000	 8	 0	 0	 314.2670	 314.2670	 314.2670	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
corridor #	CRRD0242	1187.5250	 339.2930	 0.0000	 0	 0.0000	 339.2930	 339.2930	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 339.2930	 339.2930	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 119.5390	 67.3850	 52.1540	 0.0000	 0.0000	 8	 0	 0	 312.0390	 333.6700	 312.0390	 21.6310	 0.0000	 0.0000	 0	 2	 0	 
corridor #	CRRD0243	897.4790	 256.4230	 0.0000	 0	 0.0000	 256.4230	 256.4230	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 256.4230	 256.4230	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 146.4250	 82.5410	 63.8840	 0.0000	 0.0000	 7	 0	 0	 333.4000	 333.4000	 333.4000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
corridor #	CRRD0244	1111.9680	 317.7050	 0.0000	 0	 0.0000	 317.7050	 317.7050	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 317.7050	 317.7050	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 160.2290	 90.3230	 69.9060	 0.0000	 0.0000	 7	 0	 0	 286.5500	 286.5500	 286.5500	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 11	LVNG0626	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 21.4110	 12.0690	 9.3420	 0.0000	 0.0000	 2	 0	 0	 62.6730	 62.6730	 62.6730	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 11	LVNG0627	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 18.7280	 10.5570	 8.1710	 0.0000	 0.0000	 2	 0	 0	 65.3560	 65.3560	 65.3560	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 14	LVNG0628	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 14	LVNG0629	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 42.0420	 23.6990	 18.3430	 0.0000	 0.0000	 2	 0	 0	 42.0420	 42.0420	 42.0420	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0630	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 21.5960	 12.1740	 9.4220	 0.0000	 0.0000	 2	 0	 0	 62.4880	 62.4880	 62.4880	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0631	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0632	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0633	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 15	LVNG0634	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 20.3880	 11.4930	 8.8950	 0.0000	 0.0000	 2	 0	 0	 63.6960	 63.6960	 63.6960	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 17	LVNG0635	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 22.6250	 12.7540	 9.8710	 0.0000	 0.0000	 2	 0	 0	 61.4590	 61.4590	 61.4590	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 19	LVNG0636	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 65.9090	 67.9140	 65.9090	 2.0050	 0.0000	 0.0000	 0	 1	 0	 
Living 19	LVNG0637	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 65.9090	 67.9140	 65.9090	 2.0050	 0.0000	 0.0000	 0	 1	 0	 
Living 21	LVNG0638	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 18.1550	 10.2340	 7.9210	 0.0000	 0.0000	 2	 0	 0	 65.9290	 65.9290	 65.9290	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 21	LVNG0639	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 21	LVNG0640	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 35.5740	 20.0530	 15.5210	 0.0000	 0.0000	 2	 0	 0	 48.5100	 48.5100	 48.5100	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 22	LVNG0641	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 22	LVNG0642	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 22	LVNG0643	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 22	LVNG0644	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 22	LVNG0645	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 22	LVNG0646	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 22	LVNG0647	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 42.0420	 23.6990	 18.3430	 0.0000	 0.0000	 2	 0	 0	 42.0420	 42.0420	 42.0420	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 25	LVNG0648	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 17.6170	 10.5620	 7.0550	 0.0000	 0.0000	 1	 0	 0	 66.4670	 66.4670	 66.4670	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 27	LVNG0649	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 27	LVNG0650	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 20.6320	 11.6300	 9.0020	 0.0000	 0.0000	 2	 0	 0	 63.4520	 63.4520	 63.4520	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 27	LVNG0651	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 27	LVNG0652	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 27	LVNG0653	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 22.6710	 12.7800	 9.8910	 0.0000	 0.0000	 2	 0	 0	 61.4130	 61.4130	 61.4130	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 27	LVNG0654	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 22.6380	 12.7610	 9.8770	 0.0000	 0.0000	 2	 0	 0	 61.4460	 61.4460	 61.4460	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 27	LVNG0655	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 48.5100	 27.3450	 21.1650	 0.0000	 0.0000	 3	 0	 0	 24.7590	 35.5740	 24.7590	 10.8150	 0.0000	 0.0000	 0	 1	 0	 
Living 27	LVNG0656	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 16.1700	 9.1150	 7.0550	 0.0000	 0.0000	 1	 0	 0	 67.9140	 67.9140	 67.9140	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
Living 27	LVNG0657	119.5290	 34.1510	 0.0000	 0	 0.0000	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0.0000	 0	 0	 0	 34.1510	 34.1510	 0.0000	 0.0000	 0.0000	 0	 0	 0	 0.0000	 25.6560	 14.4620	 11.1940	 0.0000	 0.0000	 3	 0	 0	 58.4280	 58.4280	 58.4280	 0.0000	 0.0000	 0.0000	 0	 0	 0	 
